罪名,手口,管轄警察署（発生地）,管轄交番・駐在所（発生地）,市区町村コード（発生地）,都道府県（発生地）,市区町村（発生地）,町丁目（発生地）,発生年月日（始期）,発生時（始期）,発生場所の属性,施錠関係,現金被害の有無
窃盗,車上ねらい,戸塚,戸塚駅西口,141101,神奈川県,横浜市戸塚区,戸塚町,2019-06-27,19,,施錠せず,なし
窃盗,車上ねらい,戸塚,戸塚駅西口,141101,神奈川県,横浜市戸塚区,戸塚町,2019-11-01,14,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,戸塚,不動坂,141101,神奈川県,横浜市戸塚区,柏尾町,2019-12-10,15,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,戸塚,原宿,141101,神奈川県,横浜市戸塚区,東俣野町,2019-02-05,22,その他の住宅（３階建て以下共同住宅等）,施錠せず,あり
窃盗,車上ねらい,戸塚,原宿,141101,神奈川県,横浜市戸塚区,俣野町,2019-12-07,05,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,戸塚,原宿,141101,神奈川県,横浜市戸塚区,原宿１丁目,2019-11-22,20,,施錠せず,なし
窃盗,車上ねらい,戸塚,原宿,141101,神奈川県,横浜市戸塚区,原宿３丁目,2019-03-03,18,一戸建住宅,施錠せず,なし
窃盗,車上ねらい,戸塚,原宿,141101,神奈川県,横浜市戸塚区,原宿４丁目,2019-04-21,15,,施錠せず,なし
窃盗,車上ねらい,戸塚,原宿,141101,神奈川県,横浜市戸塚区,原宿５丁目,2019-03-23,17,,施錠せず,なし
窃盗,車上ねらい,戸塚,柏尾,141101,神奈川県,横浜市戸塚区,上柏尾町,2019-05-27,03,,施錠せず,あり
窃盗,車上ねらい,戸塚,柏尾,141101,神奈川県,横浜市戸塚区,名瀬町,2019-11-26,07,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,戸塚,柏尾,141101,神奈川県,横浜市戸塚区,名瀬町,2019-12-12,18,４階建て以上共同住宅,施錠せず,なし
窃盗,車上ねらい,戸塚,平戸,141101,神奈川県,横浜市戸塚区,平戸町,2019-03-28,19,その他,施錠せず,なし
窃盗,車上ねらい,戸塚,平戸,141101,神奈川県,横浜市戸塚区,平戸２丁目,2019-10-15,08,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,戸塚,上矢部,141101,神奈川県,横浜市戸塚区,上矢部町,2019-10-01,14,,施錠せず,なし
窃盗,車上ねらい,戸塚,深谷,141101,神奈川県,横浜市戸塚区,汲沢町,2019-10-10,14,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,戸塚,東戸塚駅前,141101,神奈川県,横浜市戸塚区,品濃町,2019-02-07,14,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,戸塚,東戸塚駅前,141101,神奈川県,横浜市戸塚区,品濃町,2019-06-21,21,一戸建住宅,施錠せず,あり
窃盗,車上ねらい,戸塚,下倉田,141101,神奈川県,横浜市戸塚区,下倉田町,2019-03-22,12,,施錠せず,あり
窃盗,車上ねらい,戸塚,戸塚駅東口,141101,神奈川県,横浜市戸塚区,上倉田町,2019-01-22,10,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,旭,南希望が丘,141127,神奈川県,横浜市旭区,善部町,2019-12-16,20,その他の住宅（３階建て以下共同住宅等）,施錠せず,なし
窃盗,車上ねらい,旭,二俣川,141127,神奈川県,横浜市旭区,二俣川１丁目,2019-09-14,03,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,旭,二俣川,141127,神奈川県,横浜市旭区,中沢１丁目,2019-04-12,18,その他,施錠せず,なし
窃盗,車上ねらい,旭,白根,141127,神奈川県,横浜市旭区,上白根町,2019-12-15,14,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,旭,白根,141127,神奈川県,横浜市旭区,白根３丁目,2019-09-19,12,一戸建住宅,施錠せず,あり
窃盗,車上ねらい,旭,左近山,141127,神奈川県,横浜市旭区,桐が作,2019-10-03,23,,施錠せず,なし
窃盗,車上ねらい,旭,ひかりが丘,141127,神奈川県,横浜市旭区,上白根町,2019-08-10,15,,施錠せず,なし
窃盗,車上ねらい,旭,今宿,141127,神奈川県,横浜市旭区,今宿南町,2019-01-15,19,その他の住宅（３階建て以下共同住宅等）,施錠せず,なし
窃盗,車上ねらい,旭,万騎が原,141127,神奈川県,横浜市旭区,南本宿町,2019-05-03,21,その他の住宅（３階建て以下共同住宅等）,施錠せず,なし
窃盗,車上ねらい,旭,若葉台,141127,神奈川県,横浜市旭区,若葉台３丁目,2019-12-19,09,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,旭,笹野台,141127,神奈川県,横浜市旭区,今宿町,2019-07-22,20,,施錠せず,なし
窃盗,車上ねらい,旭,笹野台,141127,神奈川県,横浜市旭区,金が谷１丁目,2019-04-10,15,,施錠せず,なし
窃盗,車上ねらい,旭,都岡,141127,神奈川県,横浜市旭区,下川井町,2019-08-14,19,その他,施錠せず,あり
窃盗,車上ねらい,旭,都岡,141127,神奈川県,横浜市旭区,都岡町,2019-01-30,20,一戸建住宅,施錠せず,なし
窃盗,車上ねらい,加賀町,本町,141046,神奈川県,横浜市中区,太田町５丁目,2019-08-26,01,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,加賀町,本町,141046,神奈川県,横浜市中区,北仲通３丁目,2019-11-25,09,その他,施錠せず,なし
窃盗,車上ねらい,加賀町,本町,141046,神奈川県,横浜市中区,南仲通２丁目,2019-09-11,16,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,加賀町,尾上町,141046,神奈川県,横浜市中区,相生町１丁目,2019-07-02,10,,施錠せず,なし
窃盗,車上ねらい,加賀町,尾上町,141046,神奈川県,横浜市中区,住吉町４丁目,2019-10-02,09,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,加賀町,山下町,141046,神奈川県,横浜市中区,山下町,2019-07-19,14,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,加賀町,山下町,141046,神奈川県,横浜市中区,山下町,2019-09-27,16,,施錠せず,なし
窃盗,車上ねらい,加賀町,山下町,141046,神奈川県,横浜市中区,山下町,2019-11-01,11,その他,施錠せず,なし
窃盗,車上ねらい,加賀町,元町,141046,神奈川県,横浜市中区,新山下１丁目,2019-06-11,18,その他,施錠せず,なし
窃盗,車上ねらい,加賀町,元町,141046,神奈川県,横浜市中区,山下町,2019-05-08,13,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,磯子,岡村,141071,神奈川県,横浜市磯子区,岡村５丁目,2019-08-21,23,,施錠せず,なし
窃盗,車上ねらい,磯子,岡村,141071,神奈川県,横浜市磯子区,岡村８丁目,2019-07-11,20,,施錠せず,なし
窃盗,車上ねらい,磯子,森,141071,神奈川県,横浜市磯子区,中原３丁目,2019-06-13,01,一戸建住宅,施錠せず,あり
窃盗,車上ねらい,磯子,磯子駅前,141071,神奈川県,横浜市磯子区,磯子３丁目,2019-09-14,12,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,金沢,洲崎,141089,神奈川県,横浜市金沢区,海の公園,2019-09-15,17,,施錠せず,なし
窃盗,車上ねらい,金沢,六浦川,141089,神奈川県,横浜市金沢区,六浦東３丁目,2019-11-02,20,,施錠せず,あり
窃盗,車上ねらい,金沢,幸浦,141089,神奈川県,横浜市金沢区,福浦２丁目,2019-07-31,17,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,伊勢佐木,伊勢佐木町,141046,神奈川県,横浜市中区,伊勢佐木町４丁目,2019-09-10,19,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,伊勢佐木,伊勢佐木町,141046,神奈川県,横浜市中区,長者町７丁目,2019-11-11,16,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,伊勢佐木,横浜橋,141046,神奈川県,横浜市中区,曙町３丁目,2019-11-05,14,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,伊勢佐木,長者町,141046,神奈川県,横浜市中区,長者町３丁目,2019-01-02,02,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,伊勢佐木,寿町,141046,神奈川県,横浜市中区,石川町２丁目,2019-03-30,00,,施錠せず,あり
窃盗,車上ねらい,伊勢佐木,寿町,141046,神奈川県,横浜市中区,松影町３丁目,2019-03-13,10,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,伊勢佐木,吉田橋,141046,神奈川県,横浜市中区,末広町３丁目,2019-01-31,09,,施錠せず,なし
窃盗,車上ねらい,伊勢佐木,吉田橋,141046,神奈川県,横浜市中区,福富町仲通,2019-02-25,16,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,伊勢佐木,吉田橋,141046,神奈川県,横浜市中区,福富町仲通,2019-09-22,02,,施錠せず,あり
窃盗,車上ねらい,伊勢佐木,吉田橋,141046,神奈川県,横浜市中区,福富町仲通,2019-10-30,10,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,伊勢佐木,吉田橋,141046,神奈川県,横浜市中区,福富町西通,2019-06-18,23,,施錠せず,あり
窃盗,車上ねらい,伊勢佐木,吉田橋,141046,神奈川県,横浜市中区,蓬莱町３丁目,2019-12-28,15,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,伊勢佐木,黄金町,141046,神奈川県,横浜市中区,初音町１丁目,2019-11-17,11,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,戸部,横浜駅相鉄口,141038,神奈川県,横浜市西区,北幸１丁目,2019-09-05,00,,施錠せず,あり
窃盗,車上ねらい,戸部,横浜駅相鉄口,141038,神奈川県,横浜市西区,北幸２丁目,2019-01-21,13,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,戸部,横浜駅相鉄口,141038,神奈川県,横浜市西区,南幸１丁目,2019-02-05,17,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,戸部,高島,141038,神奈川県,横浜市西区,紅葉ケ丘,2019-01-08,13,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,戸部,浜松町,141038,神奈川県,横浜市西区,浜松町,2019-07-31,20,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,戸部,藤棚町,141038,神奈川県,横浜市西区,西戸部町３丁目,2019-11-28,12,一戸建住宅,施錠せず,なし
窃盗,車上ねらい,戸部,藤棚町,141038,神奈川県,横浜市西区,藤棚町２丁目,2019-09-30,18,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,戸部,藤棚町,141038,神奈川県,横浜市西区,藤棚町２丁目,2019-10-01,17,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,戸部,野毛山公園,141038,神奈川県,横浜市西区,西戸部町１丁目,2019-08-10,22,一戸建住宅,施錠せず,あり
窃盗,車上ねらい,神奈川,東神奈川駅前,141020,神奈川県,横浜市神奈川区,東神奈川２丁目,2019-08-16,21,,施錠せず,あり
窃盗,車上ねらい,神奈川,入江,141020,神奈川県,横浜市神奈川区,神之木台,2019-05-09,17,,施錠せず,あり
窃盗,車上ねらい,神奈川,神之木,141020,神奈川県,横浜市神奈川区,西寺尾１丁目,2019-07-14,12,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,神奈川,大口駅前,141020,神奈川県,横浜市神奈川区,大口通,2019-11-18,07,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,神奈川,大口駅前,141020,神奈川県,横浜市神奈川区,西大口,2019-06-16,11,,施錠せず,あり
窃盗,車上ねらい,神奈川,西神奈川,141020,神奈川県,横浜市神奈川区,白楽,2019-09-20,06,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,神奈川,西神奈川,141020,神奈川県,横浜市神奈川区,平川町,2019-07-05,14,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,神奈川,六角橋,141020,神奈川県,横浜市神奈川区,六角橋１丁目,2019-12-09,12,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,神奈川,六角橋,141020,神奈川県,横浜市神奈川区,六角橋４丁目,2019-10-01,05,,施錠せず,あり
窃盗,車上ねらい,神奈川,三ツ沢,141020,神奈川県,横浜市神奈川区,三ツ沢中町,2019-10-26,10,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,神奈川,沢渡,141020,神奈川県,横浜市神奈川区,沢渡,2019-03-25,10,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,神奈川,沢渡,141020,神奈川県,横浜市神奈川区,鶴屋町２丁目,2019-07-30,15,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,神奈川,反町,141020,神奈川県,横浜市神奈川区,旭ケ丘,2019-09-01,13,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,神奈川,反町,141020,神奈川県,横浜市神奈川区,栗田谷,2019-05-15,10,,施錠せず,なし
窃盗,車上ねらい,神奈川,反町,141020,神奈川県,横浜市神奈川区,松本町２丁目,2019-12-22,12,,施錠せず,あり
窃盗,車上ねらい,神奈川,菅田,141020,神奈川県,横浜市神奈川区,菅田町,2019-09-05,21,,施錠せず,なし
窃盗,車上ねらい,神奈川,羽沢,141020,神奈川県,横浜市神奈川区,羽沢町,2019-03-02,19,その他の住宅（３階建て以下共同住宅等）,施錠せず,なし
窃盗,車上ねらい,神奈川,羽沢,141020,神奈川県,横浜市神奈川区,羽沢町,2019-04-13,20,,施錠せず,なし
窃盗,車上ねらい,鶴見,鶴見駅前,141011,神奈川県,横浜市鶴見区,鶴見中央２丁目,2019-06-05,03,,施錠せず,なし
窃盗,車上ねらい,鶴見,原,141011,神奈川県,横浜市鶴見区,大黒ふ頭,2019-01-01,19,,施錠せず,あり
窃盗,車上ねらい,鶴見,原,141011,神奈川県,横浜市鶴見区,大黒ふ頭,2019-03-12,12,,施錠せず,なし
窃盗,車上ねらい,鶴見,市場,141011,神奈川県,横浜市鶴見区,菅沢町,2019-12-14,08,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,鶴見,尻手,141011,神奈川県,横浜市鶴見区,元宮２丁目,2019-04-02,08,,施錠せず,なし
窃盗,車上ねらい,鶴見,上末吉,141011,神奈川県,横浜市鶴見区,上末吉５丁目,2019-04-21,16,４階建て以上共同住宅,施錠せず,あり
窃盗,車上ねらい,鶴見,三角,141011,神奈川県,横浜市鶴見区,佃野町,2019-02-08,17,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,鶴見,鶴見駅西口,141011,神奈川県,横浜市鶴見区,東寺尾東台,2019-05-19,17,一戸建住宅,施錠せず,なし
窃盗,車上ねらい,鶴見,駒岡,141011,神奈川県,横浜市鶴見区,獅子ケ谷３丁目,2019-01-18,19,その他,施錠せず,なし
窃盗,車上ねらい,保土ケ谷,保土ケ谷橋,141062,神奈川県,横浜市保土ケ谷区,瀬戸ケ谷町,2019-09-09,16,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,保土ケ谷,保土ケ谷橋,141062,神奈川県,横浜市保土ケ谷区,保土ケ谷町１丁目,2019-11-24,13,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,保土ケ谷,宮田町,141062,神奈川県,横浜市保土ケ谷区,川辺町,2019-03-10,17,,施錠せず,なし
窃盗,車上ねらい,保土ケ谷,宮田町,141062,神奈川県,横浜市保土ケ谷区,天王町２丁目,2019-11-26,11,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,保土ケ谷,両郡橋,141062,神奈川県,横浜市保土ケ谷区,川島町,2019-11-04,17,一戸建住宅,施錠せず,なし
窃盗,車上ねらい,保土ケ谷,元町橋,141062,神奈川県,横浜市保土ケ谷区,狩場町,2019-11-14,20,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,保土ケ谷,花見台,141062,神奈川県,横浜市保土ケ谷区,桜ケ丘２丁目,2019-03-25,14,一戸建住宅,施錠せず,なし
窃盗,車上ねらい,保土ケ谷,上菅田町,141062,神奈川県,横浜市保土ケ谷区,,2019-02-02,19,その他,施錠せず,なし
窃盗,車上ねらい,保土ケ谷,上菅田町,141062,神奈川県,横浜市保土ケ谷区,上菅田町,2019-04-13,18,その他,施錠せず,なし
窃盗,車上ねらい,保土ケ谷,上菅田町,141062,神奈川県,横浜市保土ケ谷区,上菅田町,2019-05-28,14,その他,施錠せず,なし
窃盗,車上ねらい,保土ケ谷,上菅田町,141062,神奈川県,横浜市保土ケ谷区,上菅田町,2019-10-29,19,一戸建住宅,施錠せず,なし
窃盗,車上ねらい,港南,上大岡駅前,141119,神奈川県,横浜市港南区,上大岡西１丁目,2019-06-14,22,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,港南,上大岡駅前,141119,神奈川県,横浜市港南区,最戸１丁目,2019-04-12,16,その他,施錠せず,なし
窃盗,車上ねらい,港南,芹が谷,141119,神奈川県,横浜市港南区,芹が谷５丁目,2019-03-08,20,駐車（輪）場,施錠せず,あり
