罪名,手口,管轄警察署（発生地）,管轄交番・駐在所（発生地）,市区町村コード（発生地）,都道府県（発生地）,市区町村（発生地）,町丁目（発生地）,発生年月日（始期）,発生時（始期）,発生場所,発生場所の詳細,被害者の年齢,被害者の職業,施錠関係
窃盗,自転車盗,大和,鶴間駅前,142131,神奈川県,大和市,西鶴間１丁目,2020/11/5,7,駐車（輪）場,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,大和,鶴間駅前,142131,神奈川県,大和市,西鶴間２丁目,2020/2/8,9,その他,その他,65-69歳,その他,施錠せず
窃盗,自転車盗,大和,鶴間駅前,142131,神奈川県,大和市,西鶴間３丁目,2020/11/27,18,その他,駐車（輪）場,65-69歳,その他,施錠せず
窃盗,自転車盗,大和,鶴間駅前,142131,神奈川県,大和市,西鶴間３丁目,2020/12/4,11,その他,駐車（輪）場,20歳代,大学生,施錠せず
窃盗,自転車盗,大和,鶴間駅前,142131,神奈川県,大和市,西鶴間４丁目,2020/12/15,12,その他の住宅（３階建て以下共同住宅等）,その他,30歳代,その他,施錠せず
窃盗,自転車盗,大和,鶴間駅前,142131,神奈川県,大和市,西鶴間７丁目,2020/6/4,18,道路上,その他,30歳代,その他,施錠せず
窃盗,自転車盗,大和,鶴間駅前,142131,神奈川県,大和市,深見,2020/2/4,22,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,10歳代,中学生,施錠せず
窃盗,自転車盗,大和,鶴間駅前,142131,神奈川県,大和市,深見西４丁目,2020/5/15,21,４階建て以上共同住宅,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,大和,鶴間駅前,142131,神奈川県,大和市,深見西６丁目,2020/5/17,17,その他,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,大和,鶴間駅前,142131,神奈川県,大和市,深見西８丁目,2020/11/5,16,その他,駐車（輪）場,10歳代,大学生,施錠せず
窃盗,自転車盗,大和,鶴間駅前,142131,神奈川県,大和市,深見東２丁目,2020/9/1,18,その他,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,大和,鶴間駅前,142131,神奈川県,大和市,深見東３丁目,2020/9/28,18,その他,駐車（輪）場,10歳代,その他,施錠せず
窃盗,自転車盗,大和,南林間駅前,142131,神奈川県,大和市,南林間１丁目,2020/1/3,16,その他,駐車（輪）場,65-69歳,その他,施錠せず
窃盗,自転車盗,大和,南林間駅前,142131,神奈川県,大和市,南林間１丁目,2020/3/1,18,その他,駐車（輪）場,50歳代,その他,施錠せず
窃盗,自転車盗,大和,南林間駅前,142131,神奈川県,大和市,南林間２丁目,2020/6/23,19,道路上,その他,20歳代,その他,施錠せず
窃盗,自転車盗,大和,南林間駅前,142131,神奈川県,大和市,南林間２丁目,2020/9/23,17,駐車（輪）場,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,大和,南林間駅前,142131,神奈川県,大和市,南林間７丁目,2020/7/7,16,その他,駐車（輪）場,10歳代,小学生,施錠せず
窃盗,自転車盗,大和,南林間駅前,142131,神奈川県,大和市,南林間８丁目,2020/11/17,20,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,40歳代,その他,施錠せず
窃盗,自転車盗,大和,つきみ野駅前,142131,神奈川県,大和市,下鶴間,2019/12/30,0,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,大和,つきみ野駅前,142131,神奈川県,大和市,下鶴間,2020/8/2,16,一戸建住宅,その他,10歳代,小学生,施錠せず
窃盗,自転車盗,大和,つきみ野駅前,142131,神奈川県,大和市,つきみ野５丁目,2020/9/18,19,４階建て以上共同住宅,駐車（輪）場,10歳代,その他,施錠せず
窃盗,自転車盗,大和,中央林間,142131,神奈川県,大和市,,2019/12/23,16,道路上,その他,10歳代,小学生,施錠せず
窃盗,自転車盗,大和,中央林間,142131,神奈川県,大和市,中央林間１丁目,2020/1/5,18,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,大和,中央林間,142131,神奈川県,大和市,中央林間１丁目,2020/6/21,10,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,30歳代,その他,施錠せず
窃盗,自転車盗,大和,中央林間,142131,神奈川県,大和市,中央林間１丁目,2020/10/4,15,４階建て以上共同住宅,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,大和,中央林間,142131,神奈川県,大和市,中央林間１丁目,2020/11/15,9,一戸建住宅,その他,10歳代,中学生,施錠せず
窃盗,自転車盗,大和,中央林間,142131,神奈川県,大和市,中央林間２丁目,2020/2/6,19,一戸建住宅,その他,70歳以上,その他,施錠せず
窃盗,自転車盗,大和,中央林間,142131,神奈川県,大和市,中央林間２丁目,2020/4/14,16,その他の住宅（３階建て以下共同住宅等）,その他,40歳代,その他,施錠せず
窃盗,自転車盗,大和,中央林間,142131,神奈川県,大和市,中央林間２丁目,2020/9/26,22,４階建て以上共同住宅,その他,10歳代,高校生,施錠せず
窃盗,自転車盗,大和,中央林間,142131,神奈川県,大和市,中央林間３丁目,2020/7/6,14,駐車（輪）場,駐車（輪）場,10歳代,大学生,施錠せず
窃盗,自転車盗,大和,中央林間,142131,神奈川県,大和市,中央林間３丁目,2020/8/17,23,その他,駐車（輪）場,20歳代,大学生,施錠せず
窃盗,自転車盗,大和,中央林間,142131,神奈川県,大和市,中央林間３丁目,2020/8/27,9,駐車（輪）場,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,大和,中央林間,142131,神奈川県,大和市,中央林間４丁目,2020/1/21,9,その他,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,大和,中央林間,142131,神奈川県,大和市,中央林間４丁目,2020/1/30,8,駐車（輪）場,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,大和,中央林間,142131,神奈川県,大和市,中央林間４丁目,2020/2/3,0,その他,駐車（輪）場,40歳代,その他,施錠せず
窃盗,自転車盗,大和,中央林間,142131,神奈川県,大和市,中央林間４丁目,2020/7/7,7,駐車（輪）場,駐車（輪）場,40歳代,その他,施錠せず
窃盗,自転車盗,大和,中央林間,142131,神奈川県,大和市,中央林間４丁目,2020/7/8,0,４階建て以上共同住宅,駐車（輪）場,40歳代,その他,施錠せず
窃盗,自転車盗,大和,中央林間,142131,神奈川県,大和市,中央林間４丁目,2020/8/24,13,その他,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,大和,中央林間,142131,神奈川県,大和市,中央林間６丁目,2020/10/2,6,駐車（輪）場,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,大和,中央林間,142131,神奈川県,大和市,中央林間８丁目,2020/10/30,19,４階建て以上共同住宅,駐車（輪）場,40歳代,その他,施錠せず
窃盗,自転車盗,大和,桜ヶ丘,142131,神奈川県,大和市,上和田,2020/6/15,21,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,大和,桜ヶ丘,142131,神奈川県,大和市,上和田,2020/8/24,21,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,大和,桜ヶ丘,142131,神奈川県,大和市,上和田,2020/9/2,6,道路上,その他,50歳代,その他,施錠せず
窃盗,自転車盗,大和,桜ヶ丘,142131,神奈川県,大和市,上和田,2020/9/3,13,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,30歳代,その他,施錠せず
窃盗,自転車盗,大和,桜ヶ丘,142131,神奈川県,大和市,福田,2020/1/28,19,その他の住宅（３階建て以下共同住宅等）,その他,20歳代,その他,施錠せず
窃盗,自転車盗,大和,桜ヶ丘,142131,神奈川県,大和市,福田,2020/11/30,17,駐車（輪）場,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,大和,桜ヶ丘,142131,神奈川県,大和市,福田２丁目,2020/1/23,0,その他,駐車（輪）場,65-69歳,その他,施錠せず
窃盗,自転車盗,大和,桜ヶ丘,142131,神奈川県,大和市,福田２丁目,2020/3/7,22,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,10歳代,その他,施錠せず
窃盗,自転車盗,大和,桜ヶ丘,142131,神奈川県,大和市,福田８丁目,2020/8/9,23,一戸建住宅,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,大和,桜ヶ丘,142131,神奈川県,大和市,柳橋４丁目,2020/2/4,16,その他,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,大和,福田,142131,神奈川県,大和市,上和田,2020/3/1,13,４階建て以上共同住宅,駐車（輪）場,70歳以上,その他,施錠せず
窃盗,自転車盗,大和,福田,142131,神奈川県,大和市,上和田,2020/3/3,21,４階建て以上共同住宅,駐車（輪）場,30歳代,その他,施錠せず
窃盗,自転車盗,大和,福田,142131,神奈川県,大和市,下和田,2020/11/6,19,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,大和,福田,142131,神奈川県,大和市,代官２丁目,2020/1/17,8,一戸建住宅,その他,10歳代,中学生,施錠せず
窃盗,自転車盗,大和,福田,142131,神奈川県,大和市,福田,2020/2/17,17,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,50歳代,その他,施錠せず
窃盗,自転車盗,大和,福田,142131,神奈川県,大和市,福田,2020/4/17,13,その他,駐車（輪）場,10歳代,中学生,施錠せず
窃盗,自転車盗,大和,福田,142131,神奈川県,大和市,福田,2020/8/11,8,その他,駐車（輪）場,10歳代,中学生,施錠せず
窃盗,自転車盗,大和,福田,142131,神奈川県,大和市,福田,2020/8/19,7,一戸建住宅,駐車（輪）場,40歳代,その他,施錠せず
窃盗,自転車盗,大和,福田,142131,神奈川県,大和市,渋谷１丁目,2020/7/28,1,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,大和,福田,142131,神奈川県,大和市,渋谷１丁目,2020/12/23,9,一戸建住宅,その他,70歳以上,その他,施錠せず
窃盗,自転車盗,大和,福田,142131,神奈川県,大和市,渋谷２丁目,2020/7/31,19,４階建て以上共同住宅,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,大和,福田,142131,神奈川県,大和市,渋谷６丁目,2020/1/21,12,その他,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,大和,福田,142131,神奈川県,大和市,渋谷６丁目,2020/2/28,21,その他,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,大和,福田,142131,神奈川県,大和市,渋谷６丁目,2020/6/2,13,その他,駐車（輪）場,10歳代,中学生,施錠せず
窃盗,自転車盗,大和,福田,142131,神奈川県,大和市,渋谷６丁目,2020/7/16,17,その他,駐車（輪）場,20歳代,大学生,施錠せず
窃盗,自転車盗,大和,福田,142131,神奈川県,大和市,渋谷６丁目,2020/10/5,8,その他,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,大和,福田,142131,神奈川県,大和市,渋谷６丁目,2020/10/23,7,その他,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,大和,福田,142131,神奈川県,大和市,渋谷６丁目,2020/10/24,8,その他,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,大和,福田,142131,神奈川県,大和市,渋谷６丁目,2020/11/3,9,その他,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,大和,福田,142131,神奈川県,大和市,渋谷６丁目,2020/11/23,18,その他,駐車（輪）場,10歳代,その他,施錠せず
窃盗,自転車盗,大和,上土棚,142182,神奈川県,綾瀬市,落合南３丁目,2020/5/12,23,一戸建住宅,駐車（輪）場,30歳代,その他,施錠せず
窃盗,自転車盗,大和,寺尾,142182,神奈川県,綾瀬市,大上２丁目,2020/3/9,16,その他,駐車（輪）場,10歳代,中学生,施錠せず
窃盗,自転車盗,大和,寺尾,142182,神奈川県,綾瀬市,小園,2020/4/3,15,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,大和,寺尾,142182,神奈川県,綾瀬市,小園,2020/4/6,17,一戸建住宅,その他,20歳代,大学生,施錠せず
窃盗,自転車盗,大和,寺尾,142182,神奈川県,綾瀬市,寺尾中１丁目,2020/3/13,16,その他,駐車（輪）場,10歳代,その他,施錠せず
窃盗,自転車盗,大和,寺尾,142182,神奈川県,綾瀬市,寺尾台２丁目,2020/11/27,14,一戸建住宅,駐車（輪）場,50歳代,その他,施錠せず
窃盗,自転車盗,大和,深谷,142182,神奈川県,綾瀬市,深谷中１丁目,2020/1/27,16,その他,駐車（輪）場,10歳代,小学生,施錠せず
窃盗,自転車盗,大和,深谷,142182,神奈川県,綾瀬市,深谷中１丁目,2020/1/29,16,その他,駐車（輪）場,70歳以上,その他,施錠せず
窃盗,自転車盗,大和,深谷,142182,神奈川県,綾瀬市,深谷中１丁目,2020/2/12,15,その他,駐車（輪）場,10歳代,小学生,施錠せず
窃盗,自転車盗,大和,深谷,142182,神奈川県,綾瀬市,深谷中１丁目,2020/2/21,17,その他,駐車（輪）場,10歳代,中学生,施錠せず
窃盗,自転車盗,大和,深谷,142182,神奈川県,綾瀬市,深谷中１丁目,2020/9/1,13,駐車（輪）場,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,大和,深谷,142182,神奈川県,綾瀬市,深谷中２丁目,2020/1/22,18,一戸建住宅,その他,10歳代,高校生,施錠せず
窃盗,自転車盗,大和,深谷,142182,神奈川県,綾瀬市,深谷中６丁目,2020/8/19,10,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,10歳代,小学生,施錠せず
窃盗,自転車盗,大和,深谷,142182,神奈川県,綾瀬市,深谷中７丁目,2020/7/6,16,その他,駐車（輪）場,10歳代,中学生,施錠せず
窃盗,自転車盗,大和,深谷,142182,神奈川県,綾瀬市,深谷上１丁目,2020/1/25,18,一戸建住宅,その他,10歳代,高校生,施錠せず
窃盗,自転車盗,大和,深谷,142182,神奈川県,綾瀬市,深谷上１丁目,2020/3/7,3,その他,駐車（輪）場,30歳代,その他,施錠せず
窃盗,自転車盗,大和,深谷,142182,神奈川県,綾瀬市,深谷上１丁目,2020/9/15,15,その他,駐車（輪）場,10歳代,大学生,施錠せず
窃盗,自転車盗,大和,深谷,142182,神奈川県,綾瀬市,深谷上３丁目,2020/2/15,8,その他,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,大和,深谷,142182,神奈川県,綾瀬市,深谷上４丁目,2020/4/23,17,４階建て以上共同住宅,駐車（輪）場,40歳代,その他,施錠せず
窃盗,自転車盗,大和,深谷,142182,神奈川県,綾瀬市,深谷上６丁目,2020/8/29,19,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,60-64歳,その他,施錠せず
窃盗,自転車盗,大和,下鶴間,142131,神奈川県,大和市,下鶴間,2020/1/8,17,一戸建住宅,その他,10歳代,小学生,施錠せず
窃盗,自転車盗,大和,下鶴間,142131,神奈川県,大和市,下鶴間,2020/2/22,12,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,40歳代,その他,施錠せず
